id,date_visited,time_active,user_id,page_id,created_at,updated_at
,11/29/2014,0:03:10,8,413,,
,11/2/2014,0:14:07,8,419,,
,11/5/2014,0:01:18,8,215,,
,11/11/2014,0:10:05,8,276,,
,11/5/2014,0:00:43,8,187,,
,11/29/2014,0:12:14,8,363,,
,11/16/2014,0:03:45,8,160,,
,11/6/2014,0:02:44,8,204,,
,11/27/2014,0:09:48,8,12,,
,11/30/2014,0:06:46,8,259,,
,11/24/2014,0:02:53,8,356,,
,11/28/2014,0:04:02,8,454,,
,11/13/2014,0:10:13,8,70,,
,11/9/2014,0:03:10,8,195,,
,11/9/2014,0:04:11,8,137,,
,11/30/2014,0:05:02,8,353,,
,11/9/2014,0:05:20,8,344,,
,11/20/2014,0:04:19,8,51,,
,11/6/2014,0:06:55,8,111,,
,11/19/2014,0:06:03,8,301,,
,11/19/2014,0:03:19,8,229,,
,11/24/2014,0:05:11,8,379,,
,11/14/2014,0:12:58,8,421,,
,11/13/2014,0:00:26,8,22,,
,11/21/2014,0:08:21,8,137,,
,11/12/2014,0:12:49,8,377,,
,11/25/2014,0:12:23,8,342,,
,11/14/2014,0:03:36,8,227,,
,11/2/2014,0:14:15,8,174,,
,11/13/2014,0:09:22,8,433,,
,11/22/2014,0:02:44,8,484,,
,11/14/2014,0:12:14,8,15,,
,11/5/2014,0:07:38,8,344,,
,11/22/2014,0:06:46,8,372,,
,11/15/2014,0:08:47,8,349,,
,11/25/2014,0:03:36,8,356,,
,11/30/2014,0:02:53,8,40,,
,11/10/2014,0:09:30,8,172,,
,11/9/2014,0:04:28,8,450,,
,11/3/2014,0:07:12,8,38,,
,11/8/2014,0:13:49,8,324,,
,11/27/2014,0:13:24,8,380,,
,11/23/2014,0:08:47,8,209,,
,11/14/2014,0:04:02,8,404,,
,11/19/2014,0:08:30,8,95,,
,11/5/2014,0:12:58,8,106,,
,11/27/2014,0:08:21,8,313,,
,11/6/2014,0:04:28,8,173,,
,11/29/2014,0:02:44,8,203,,
,11/15/2014,0:05:02,8,245,,
,11/17/2014,0:02:10,8,8,,
,11/6/2014,0:14:24,8,85,,
,11/2/2014,0:08:56,8,272,,
,11/16/2014,0:02:36,8,6,,
,11/28/2014,0:07:47,8,279,,
,11/26/2014,0:12:14,8,396,,
,11/20/2014,0:02:53,8,303,,
,11/28/2014,0:09:48,8,273,,
,11/14/2014,0:03:53,8,145,,
,11/27/2014,0:07:21,8,469,,
,11/21/2014,0:01:35,8,438,,
,11/20/2014,0:08:56,8,130,,
,11/4/2014,0:14:59,8,397,,
,11/24/2014,0:13:32,8,469,,
,11/8/2014,0:13:24,8,466,,
,11/21/2014,0:01:18,8,268,,
,11/12/2014,0:14:24,8,389,,
,11/14/2014,0:03:10,8,427,,
,11/1/2014,0:14:07,8,80,,
,11/15/2014,0:00:35,8,317,,
,11/6/2014,0:10:57,8,483,,
,11/20/2014,0:04:02,8,278,,
,11/4/2014,0:02:10,8,136,,
,11/11/2014,0:06:20,8,392,,
,11/15/2014,0:13:32,8,355,,
,11/19/2014,0:02:53,8,471,,
,11/7/2014,0:00:26,8,31,,
,11/29/2014,0:09:22,8,293,,
,11/30/2014,0:05:37,8,265,,
,11/30/2014,0:05:54,8,142,,
,11/29/2014,0:10:05,8,467,,
,11/12/2014,0:02:10,8,486,,
,11/27/2014,0:05:54,8,427,,
,11/4/2014,0:05:20,8,359,,
,11/26/2014,0:09:30,8,297,,
,11/25/2014,0:07:55,8,368,,
,11/21/2014,0:13:58,8,217,,
,11/26/2014,0:09:22,8,157,,
,11/21/2014,0:04:36,8,86,,
,11/27/2014,0:04:02,8,119,,
,11/16/2014,0:13:41,8,329,,
,11/26/2014,0:11:48,8,460,,
,11/25/2014,0:03:36,8,358,,
,11/14/2014,0:14:15,8,346,,
,11/11/2014,0:01:09,9,65,,
,11/30/2014,0:12:23,9,234,,
,11/22/2014,0:00:35,9,293,,
,11/19/2014,0:02:44,9,264,,
,11/4/2014,0:13:49,9,271,,
,11/11/2014,0:05:54,9,55,,
,11/1/2014,0:01:26,9,217,,
,11/22/2014,0:14:59,9,271,,
,11/19/2014,0:01:52,9,78,,
,11/21/2014,0:04:28,9,36,,
,11/9/2014,0:03:45,9,8,,
,11/8/2014,0:02:27,9,293,,
,11/25/2014,0:09:13,9,457,,
,11/8/2014,0:11:14,9,393,,
,11/28/2014,0:00:43,9,197,,
,11/14/2014,0:10:48,9,72,,
,11/21/2014,0:03:45,9,183,,
,11/30/2014,0:08:12,9,442,,
,11/23/2014,0:13:24,9,31,,
,11/3/2014,0:11:31,9,167,,
,11/5/2014,0:07:03,9,269,,
,11/4/2014,0:09:13,9,169,,
,11/19/2014,0:01:26,9,459,,
,11/21/2014,0:03:53,9,26,,
,11/25/2014,0:10:39,9,436,,
,11/11/2014,0:03:19,9,416,,
,11/24/2014,0:00:00,9,351,,
,11/4/2014,0:13:49,9,222,,
,11/7/2014,0:05:02,9,110,,
,11/17/2014,0:01:44,9,198,,
,11/22/2014,0:05:37,9,389,,
,11/26/2014,0:13:32,9,488,,
,11/3/2014,0:01:00,9,482,,
,11/19/2014,0:02:10,9,207,,
,11/13/2014,0:03:45,9,341,,
,11/25/2014,0:07:21,9,31,,
,11/5/2014,0:04:11,9,324,,
,11/4/2014,0:07:21,9,414,,
,11/8/2014,0:05:37,9,456,,
,11/12/2014,0:13:15,9,90,,
,11/20/2014,0:01:18,9,475,,
,11/22/2014,0:04:02,9,309,,
,11/26/2014,0:11:31,9,447,,
,11/3/2014,0:00:35,9,337,,
,11/8/2014,0:09:13,9,315,,
,11/28/2014,0:12:40,9,73,,
,11/7/2014,0:12:23,9,40,,
,11/10/2014,0:05:37,9,435,,
,11/23/2014,0:08:04,9,165,,
,11/25/2014,0:14:24,9,398,,
,11/21/2014,0:12:58,9,183,,
,11/13/2014,0:05:46,9,294,,
,11/26/2014,0:07:12,9,315,,
,11/1/2014,0:08:38,9,3,,
,11/9/2014,0:01:52,9,326,,
,11/27/2014,0:00:43,9,65,,
,11/9/2014,0:06:20,9,230,,
,11/11/2014,0:10:05,9,337,,
,11/7/2014,0:12:14,9,81,,
,11/20/2014,0:06:20,9,197,,
,11/10/2014,0:08:04,9,44,,
,11/4/2014,0:10:39,9,479,,
,11/27/2014,0:03:27,9,123,,
,11/19/2014,0:12:58,9,155,,
,11/11/2014,0:14:33,9,1,,
,11/13/2014,0:04:45,9,52,,
,11/2/2014,0:04:02,9,304,,
,11/17/2014,0:12:06,9,105,,
,11/29/2014,0:00:26,9,173,,
,11/12/2014,0:12:23,9,1,,
,11/5/2014,0:14:07,9,159,,
,11/19/2014,0:00:43,9,484,,
,11/27/2014,0:09:39,9,61,,
,11/7/2014,0:07:47,9,370,,
,11/6/2014,0:10:22,9,153,,
,11/9/2014,0:10:05,9,226,,
,11/13/2014,0:08:21,9,12,,
,11/7/2014,0:00:00,9,388,,
,11/24/2014,0:11:31,9,377,,
,11/24/2014,0:07:29,9,400,,
,11/30/2014,0:07:29,9,418,,
,11/20/2014,0:07:38,9,161,,
,11/16/2014,0:05:20,9,413,,
,11/21/2014,0:11:40,9,481,,
,11/26/2014,0:13:32,9,276,,
,11/24/2014,0:01:00,9,326,,
,11/8/2014,0:14:15,9,247,,
,11/14/2014,0:13:24,9,2,,
,11/1/2014,0:14:59,9,381,,
,11/6/2014,0:06:12,9,107,,
,11/16/2014,0:09:39,9,49,,
,11/27/2014,0:08:56,9,419,,
,11/22/2014,0:14:59,9,449,,
,11/6/2014,0:10:22,9,214,,
,11/8/2014,0:05:11,9,457,,
,11/6/2014,0:07:55,9,204,,
,11/26/2014,0:06:03,9,316,,
,11/27/2014,0:00:43,9,437,,
,11/18/2014,0:12:14,9,53,,
,11/2/2014,0:04:45,9,119,,
,11/5/2014,0:12:14,10,416,,
,11/30/2014,0:14:59,10,423,,
,11/14/2014,0:09:22,10,247,,
,11/27/2014,0:11:05,10,64,,
,11/6/2014,0:06:37,10,155,,
,11/1/2014,0:02:18,10,435,,
,11/5/2014,0:01:35,10,220,,
,11/26/2014,0:09:48,10,448,,
,11/4/2014,0:13:58,10,195,,
,11/9/2014,0:14:24,10,134,,
,11/20/2014,0:00:09,10,142,,
,11/25/2014,0:10:22,10,449,,
,11/12/2014,0:08:47,10,347,,
,11/29/2014,0:08:21,10,235,,
,11/30/2014,0:04:45,10,407,,
,11/18/2014,0:10:31,10,1,,
,11/21/2014,0:02:01,10,252,,
,11/20/2014,0:02:36,10,46,,
,11/12/2014,0:00:43,10,248,,
,11/12/2014,0:00:00,10,79,,
,11/8/2014,0:14:41,10,123,,
,11/11/2014,0:05:20,10,376,,
,11/14/2014,0:00:26,10,278,,
,11/19/2014,0:06:20,10,489,,
,11/13/2014,0:03:45,10,403,,
,11/30/2014,0:02:44,10,136,,
,11/12/2014,0:06:29,10,451,,
,11/15/2014,0:04:54,10,276,,
,11/17/2014,0:11:57,10,169,,
,11/5/2014,0:14:07,10,80,,
,11/24/2014,0:08:04,10,49,,
,11/7/2014,0:12:40,10,265,,
,11/16/2014,0:09:48,10,97,,
,11/6/2014,0:11:14,10,40,,
,11/9/2014,0:10:31,10,9,,
,11/9/2014,0:06:03,10,29,,
,11/1/2014,0:13:58,10,335,,
,11/18/2014,0:01:35,10,70,,
,11/4/2014,0:11:31,10,413,,
,11/16/2014,0:04:28,10,61,,
,11/7/2014,0:12:32,10,66,,
,11/8/2014,0:03:10,10,65,,
,11/20/2014,0:07:55,10,208,,
,11/5/2014,0:02:44,10,25,,
,11/2/2014,0:11:05,10,354,,
,11/26/2014,0:08:30,10,62,,
,11/6/2014,0:14:24,10,116,,
,11/16/2014,0:09:39,10,396,,
,11/30/2014,0:03:01,10,456,,
,11/11/2014,0:08:30,10,172,,
,11/29/2014,0:02:01,10,319,,
,11/23/2014,0:06:03,10,464,,
,11/21/2014,0:11:23,10,398,,
,11/13/2014,0:14:15,10,307,,
,11/9/2014,0:02:27,10,333,,
,11/23/2014,0:06:46,10,79,,
,11/8/2014,0:01:09,10,220,,
,11/14/2014,0:01:44,10,136,,
,11/4/2014,0:04:28,10,6,,
,11/1/2014,0:12:23,10,214,,
,11/29/2014,0:10:13,10,196,,
,11/28/2014,0:13:32,10,1,,
,11/15/2014,0:07:12,10,139,,
,11/10/2014,0:01:00,10,27,,
,11/11/2014,0:02:27,10,145,,
,11/26/2014,0:12:06,10,262,,
,11/3/2014,0:13:24,10,45,,
,11/15/2014,0:02:53,10,351,,
,11/21/2014,0:02:44,10,83,,
,11/18/2014,0:10:57,10,97,,
,11/15/2014,0:00:43,10,125,,
,11/14/2014,0:04:36,10,383,,
,11/10/2014,0:07:38,10,91,,
,11/27/2014,0:11:40,10,84,,
,11/13/2014,0:11:14,10,437,,
,11/18/2014,0:04:02,10,95,,
,11/11/2014,0:10:22,10,212,,
,11/30/2014,0:11:57,10,347,,
,11/23/2014,0:07:38,10,186,,
,11/29/2014,0:06:46,10,72,,
,11/9/2014,0:04:54,10,294,,
,11/25/2014,0:09:13,10,71,,
,11/16/2014,0:06:20,10,179,,
,11/9/2014,0:02:36,10,239,,
,11/21/2014,0:03:01,10,436,,
,11/4/2014,0:11:14,10,384,,
,11/13/2014,0:10:13,10,404,,
,11/15/2014,0:00:52,10,341,,
,11/7/2014,0:01:18,10,60,,
,11/8/2014,0:09:56,10,44,,
,11/4/2014,0:06:46,10,160,,
,11/19/2014,0:12:49,10,76,,
,11/14/2014,0:06:37,10,92,,
,11/14/2014,0:02:01,10,146,,
,11/18/2014,0:03:53,10,291,,
,11/23/2014,0:11:31,10,122,,
,11/30/2014,0:10:13,10,442,,
,11/10/2014,0:04:36,10,269,,
,11/16/2014,0:13:41,10,47,,
,11/22/2014,0:05:20,10,189,,
