id,url,display_name,site_id,created_at,updated_at
152,http://stackoverflow.com/questions/5046831/why-use-rubys-attr-accessor-attr-reader-and-attr-writer,Why use Rubys attraccessor attrreader and attrwriter - Stack Overflow,11,10/19/14 22:25,10/19/14 22:25
153,http://stackoverflow.com/questions/4252936/how-do-i-use-the-conditional-operator-in-ruby,How do I use the conditional operator   in Ruby - Stack Overflow,11,10/19/14 22:40,10/19/14 22:40
154,http://stackoverflow.com/questions/22597989/how-to-define-a-class-in-ruby-when-using-sequel,sinatra - How to define a class in Ruby when using Sequel - Stack Overflow,11,10/19/14 22:40,10/19/14 22:40
155,http://stackoverflow.com/questions/16576477/how-do-functions-use-hash-arguments-in-ruby,methods - How do functions use hash arguments in Ruby - Stack Overflow,11,10/19/14 22:50,10/19/14 22:50
156,http://stackoverflow.com/questions/18289152/what-does-a-double-splat-operator-do,ruby - What does a double  splat operator do - Stack Overflow,11,10/19/14 22:55,10/19/14 22:55
157,http://stackoverflow.com/questions/17287623/how-do-we-verify-if-sequel-connect-opened-our-sqlite3-database-in-rails,ruby - How do we verify if Sequelconnect opened our SQLite3 database in Rails - Stack Overflow,11,10/19/14 23:15,10/19/14 23:15
158,http://stackoverflow.com/questions/1300420/good-php-metric-tools,Good PHP Metric tools - Stack Overflow,11,10/19/14 23:40,10/19/14 23:40
159,http://stackoverflow.com/questions/8258517/how-to-check-whether-a-string-contains-a-substring-in-ruby,How to check whether a string contains a substring in Ruby - Stack Overflow,11,10/19/14 23:55,10/19/14 23:55
160,http://stackoverflow.com/questions/14992293/providing-complex-filtering-rest-api,Providing complex filtering REST API - Stack Overflow,11,10/23/14 13:05,10/23/14 13:05
161,http://stackoverflow.com/questions/948135/how-can-i-write-a-switch-statement-in-ruby,How can I write a switch statement in Ruby - Stack Overflow,11,10/20/14 0:00,10/20/14 0:00
162,http://stackoverflow.com/questions/1020568/how-to-convert-a-string-to-lower-or-upper-case-in-ruby,How to convert a string to lower or upper case in Ruby - Stack Overflow,11,10/20/14 0:15,10/20/14 0:15
163,http://stackoverflow.com/questions/1069155/is-string-a-value-type-or-a-reference-type,net - Is string a value type or a reference type - Stack Overflow,11,10/20/14 0:15,10/20/14 0:15
164,http://stackoverflow.com/questions/7749416/check-whether-a-variable-is-a-string-in-ruby,idioms - Check whether a variable is a string in Ruby - Stack Overflow,11,10/20/14 0:15,10/20/14 0:15
165,http://stackoverflow.com/questions/2083112/difference-between-or-and-in-ruby,operators - Difference between or and  in Ruby - Stack Overflow,11,10/20/14 0:20,10/20/14 0:20
166,http://stackoverflow.com/questions/7365897/ruby-multiple-print-on-the-same-line,printing - Ruby multiple print on the same line - Stack Overflow,11,10/20/14 0:25,10/20/14 0:25
167,http://stackoverflow.com/questions/12103926/sqlite-query-like,sql - SQLite query LIKE - Stack Overflow,11,10/20/14 0:35,10/20/14 0:35
168,http://stackoverflow.com/questions/15200165/how-to-use-the-debugger-with-ruby-2-0,debugging - How to use the debugger with ruby 20 - Stack Overflow,11,10/20/14 14:15,10/20/14 14:15
169,http://bits.blogs.nytimes.com/2014/10/20/amazons-new-high-end-kindle-beats-hardcovers/?_php=true&_type=blogs&smid=fb-nytimes&smtyp=cur&bicmp=AD&bicmlukp=WT.mc_id&bicmst=1409232722000&bicmet=1419773522000&_r=0,Amazons New High-End Kindle Beats Hardcovers - NYTimescom,5,10/20/14 14:45,10/20/14 14:45
170,http://stackoverflow.com/questions/1137060/where-does-postgresql-store-the-database,Where does PostgreSQL store the database - Stack Overflow,11,10/20/14 15:20,10/20/14 15:20
171,http://www.nytimes.com/2010/09/26/business/26gret.html?pagewanted=all,Fair Game - The Perils of the Online Shareholders Meeting - NYTimescom,5,10/20/14 18:00,10/20/14 18:00
172,http://stackoverflow.com/questions/4791320/route-handlers-inside-a-class,ruby - Route Handlers Inside a Class - Stack Overflow,11,10/21/14 0:45,10/21/14 0:45
173,http://stackoverflow.com/questions/9104766/how-do-i-config-ru-properly-in-modular-sinatra-application,ruby - How do I configru properly in modular Sinatra application - Stack Overflow,11,10/21/14 0:45,10/21/14 0:45
174,http://stackoverflow.com/questions/8356750/converting-to-modular-sinatra-app-breaks-tests,testing - Converting to modular sinatra app breaks tests - Stack Overflow,11,10/21/14 1:10,10/21/14 1:10
175,http://stackoverflow.com/questions/14236296/asynchronous-function-call-in-php,Asynchronous Function Call in PHP - Stack Overflow,11,10/21/14 1:50,10/21/14 1:50
176,http://stackoverflow.com/questions/13841092/php-threading-call-to-a-php-function-asynchronously,PHP threading call to a php function asynchronously - Stack Overflow,11,10/21/14 1:50,10/21/14 1:50
177,http://stackoverflow.com/questions/9522536/web-based-rest-api-browser-explorer-navigator-rambler,Web-based REST API browser explorer navigator rambler - Stack Overflow,11,10/21/14 2:15,10/21/14 2:15
178,http://stackoverflow.com/questions/6643964/asynchronous-http-request-in-ruby,asynchronous http request in ruby - Stack Overflow,11,10/21/14 2:35,10/21/14 2:35
179,http://stackoverflow.com/questions/2128320/making-multiple-http-requests-asynchronously,ruby - Making multiple HTTP requests asynchronously - Stack Overflow,11,10/21/14 2:35,10/21/14 2:35
180,http://stackoverflow.com/election,Community Moderator Elections - Stack Overflow,11,10/21/14 17:05,10/21/14 17:05
181,http://stackoverflow.com/questions/15502799/ruby-function-list-file-recursively,Ruby function list file recursively - Stack Overflow,11,10/21/14 17:05,10/21/14 17:05
182,http://stackoverflow.com/questions/9055096/from-json-to-a-ruby-hash,from json to a ruby hash - Stack Overflow,11,10/21/14 18:05,10/21/14 18:05
183,http://stackoverflow.com/questions/17936340/unresolved-specs-during-gemspecification-reset,ruby - Unresolved specs during GemSpecificationreset - Stack Overflow,11,10/21/14 19:05,10/21/14 19:05
184,http://stackoverflow.com/questions/6233124/where-to-place-access-config-file-in-gem,ruby - Where to placeaccess config file in gem - Stack Overflow,11,10/21/14 22:00,10/21/14 22:00
185,http://www.washingtonpost.com/blogs/wonkblog/wp/2014/10/21/vulnerable-democrats-are-trying-to-distance-themselves-from-obama-but-their-voting-records-tell-a-very-different-story/?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost,Vulnerable Democrats are trying to distance themselves from Obama But their voting records tell a very different story - The Washington Post,10,10/21/14 22:10,10/21/14 22:10
186,http://www.washingtonpost.com/blogs/wonkblog/wp/2014/10/21/temperatures-have-been-above-average-for-355-straight-months/,Climate records are breaking so often now weve stopped paying attention - The Washington Post,10,10/21/14 22:15,10/21/14 22:15
187,http://stackoverflow.com/questions/13916046/display-http-headers-using-openuri,ruby - Display HTTP headers using OpenURI - Stack Overflow,11,10/21/14 22:15,10/21/14 22:15
188,http://stackoverflow.com/questions/101212/is-there-a-more-user-friendly-alternative-to-nethttp-for-interacting-with-rest,ruby - Is there a more user friendly alternative to NetHTTP for interacting with REST APIs - Stack Overflow,11,10/21/14 22:20,10/21/14 22:20
189,http://stackoverflow.com/questions/242602/how-do-i-make-a-post-request-with-open-uri,ruby - How do I make a POST request with open-uri - Stack Overflow,11,10/21/14 22:25,10/21/14 22:25
190,http://stackoverflow.com/questions/15792402/post-with-ruby-best-practise-and-how-to?lq=1,POST with ruby best practise and how to - Stack Overflow,11,10/21/14 22:25,10/21/14 22:25
191,http://stackoverflow.com/questions/1805710/check-if-url-is-valid-ruby,check if url is valid ruby - Stack Overflow,11,10/21/14 22:30,10/21/14 22:30
192,http://stackoverflow.com/questions/16106546/does-ruby-1-9-3-have-keyword-arguments,Does ruby 193 have keyword arguments - Stack Overflow,11,10/21/14 22:45,10/21/14 22:45
193,http://stackoverflow.com/questions/9102499/no-named-parameters-in-ruby,No named parameters in Ruby - Stack Overflow,11,10/21/14 22:45,10/21/14 22:45
194,http://stackoverflow.com/questions/136505/searching-for-uuids-in-text-with-regex,Searching for UUIDs in text with regex - Stack Overflow,11,10/21/14 22:50,10/21/14 22:50
195,http://stackoverflow.com/questions/2236675/how-do-i-test-a-whole-string-against-regex-in-ruby,How do I test a WHOLE string against regex in ruby - Stack Overflow,11,10/21/14 23:20,10/21/14 23:20
196,http://stackoverflow.com/questions/6043108/ruby-initialize-vs-class-body,Ruby initialize vs class body - Stack Overflow,11,10/21/14 23:20,10/21/14 23:20
197,http://stackoverflow.com/questions/8125946/class-constructors-in-ruby,Class constructors in Ruby - Stack Overflow,11,10/21/14 23:30,10/21/14 23:30
198,http://stackoverflow.com/questions/1017103/code-header-for-proprietary-code,legal - Code header for proprietary code - Stack Overflow,11,10/21/14 23:40,10/21/14 23:40
199,http://stackoverflow.com/questions/13690051/how-to-add-copyright-information-in-each-file-of-rails-app,ruby - How to add copyright information in each file of Rails app - Stack Overflow,11,10/21/14 23:40,10/21/14 23:40
200,http://stackoverflow.com/questions/12878343/pushing-key-value-pairs-into-a-hash,ruby - Pushing Key-Value Pairs into a Hash - Stack Overflow,11,10/22/14 0:40,10/22/14 0:40
201,http://stackoverflow.com/questions/15034262/how-to-push-keys-and-values-into-an-empty-hash-w-ruby,How to push keys and values into an empty hash w Ruby - Stack Overflow,11,10/22/14 0:50,10/22/14 0:50
202,http://stackoverflow.com/questions/24078300/ruby-negative-condition-in-while-statement,Ruby - negative condition in while statement - Stack Overflow,11,10/23/14 10:40,10/23/14 10:40
203,http://stackoverflow.com/questions/11090999/rest-api-generic-or-specific-resources,REST API - Generic or specific resources - Stack Overflow,11,10/23/14 12:40,10/23/14 12:40
204,http://stackoverflow.com/questions/671118/what-exactly-is-restful-programming,http - What exactly is RESTful programming - Stack Overflow,11,10/23/14 12:40,10/23/14 12:40
205,http://stackoverflow.com/questions/2001773/understanding-rest-verbs-error-codes-and-authentication/2022938#2022938,web services - Understanding REST Verbs error codes and authentication - Stack Overflow,11,10/23/14 12:45,10/23/14 12:45
206,http://stackoverflow.com/questions/16795999/how-to-implement-complex-queries-with-a-rest-api,How to implement complex queries with a REST api - Stack Overflow,11,10/23/14 12:55,10/23/14 12:55
207,http://stackoverflow.com/questions/13110147/rest-and-complex-search-queries,java - REST and complex search queries - Stack Overflow,11,10/23/14 12:55,10/23/14 12:55
208,http://stackoverflow.com/questions/4024271/rest-api-best-practices-where-to-put-parameters/4026505#4026505,REST API Best practices Where to put parameters - Stack Overflow,11,10/23/14 13:00,10/23/14 13:00
209,http://stackoverflow.com/questions/4044391/rest-get-verb-with-parameters,REST GET verb with parameters - Stack Overflow,11,10/23/14 13:00,10/23/14 13:00
210,http://stackoverflow.com/questions/2080402/what-if-i-want-to-implement-a-complicated-query-in-rest,What if I want to implement a complicated query in REST - Stack Overflow,11,10/23/14 13:05,10/23/14 13:05
211,http://stackoverflow.com/questions/4203686/how-can-i-deal-with-http-get-query-string-length-limitations-and-still-want-to-b,rest - How can I deal with HTTP GET query string length limitations and still want to be RESTful - Stack Overflow,11,10/23/14 13:10,10/23/14 13:10
212,http://stackoverflow.com/questions/13110147/rest-and-complex-search-queries?lq=1,java - REST and complex search queries - Stack Overflow,11,10/23/14 13:15,10/23/14 13:15
213,http://stackoverflow.com/questions/1274675/ruby-what-does-warray-mean,Ruby what does warray mean - Stack Overflow,11,10/23/14 13:35,10/23/14 13:35
214,http://www.nytimes.com/politics/first-draft/2014/10/23/?entry=3380&smid=fb-nytimes&smtyp=cur&bicmp=AD&bicmlukp=WT.mc_id&bicmst=1409232722000&bicmet=1419773522000,2014 October 23 - First Draft Political News Now - NYTimescom,5,10/23/14 14:20,10/23/14 14:20
215,http://www.nytimes.com/politics/first-draft/2014/10/23/?entry=mb-0,2014 October 23 - First Draft Political News Now - NYTimescom,5,10/23/14 14:20,10/23/14 14:20
216,http://stackoverflow.com/questions/4581376/how-to-exclude-an-array-of-ids-from-query-in-rails-using-activerecord,How to exclude an array of ids from query in Rails using ActiveRecord - Stack Overflow,11,10/23/14 14:45,10/23/14 14:45
217,http://stackoverflow.com/questions/5688386/where-can-i-find-good-arel-documentation,ruby on rails 3 - Where can I find good AREL documentation - Stack Overflow,11,10/23/14 14:50,10/23/14 14:50
218,http://stackoverflow.com/questions/2505067/class-self-idiom-in-ruby,metaclass - class  self idiom in Ruby - Stack Overflow,11,10/23/14 18:10,10/23/14 18:10
219,http://stackoverflow.com/questions/2291919/while-loading-webpage-undefined-method-request-uri-for,ruby - While loading webpage undefined method requesturi for  - Stack Overflow,11,10/23/14 18:25,10/23/14 18:25
220,http://stackoverflow.com/questions/4249609/form-content-type-for-a-json-http-post,Form content type for a json HTTP POST - Stack Overflow,11,10/23/14 18:25,10/23/14 18:25
221,http://stackoverflow.com/questions/10011810/http-post-form-in-ruby-with-custom-headers,HTTPpostform in Ruby with custom headers - Stack Overflow,11,10/23/14 18:35,10/23/14 18:35
222,http://stackoverflow.com/questions/12496906/padrino-sinatra-rack-test-post-does-not-fill-in-params,ruby - PadrinoSinatra Rack-Test POST does not fill in params - Stack Overflow,11,10/24/14 3:55,10/24/14 3:55
223,http://stackoverflow.com/questions/10166101/launching-a-web-server-inside-ruby-tests,rspec - Launching a web server inside ruby tests - Stack Overflow,11,10/24/14 3:55,10/24/14 3:55
224,http://stackoverflow.com/questions/11269224/ruby-https-post-with-headers,Ruby https POST with headers - Stack Overflow,11,10/24/14 12:40,10/24/14 12:40
225,http://stackoverflow.com/questions/20195088/how-to-spy-on-a-transaction-that-is-not-yet-committed-in-postgres-for-debugging,postgresql - How to spy on a transaction that is not yet committed in Postgres for debugging - Stack Overflow,11,10/24/14 12:55,10/24/14 12:55
226,http://stackoverflow.com/questions/5819760/testunit-rails-how-to-assert-one-number-is-greater-than-another-one,TestUnit Rails - How to assert one number is greater than another one - Stack Overflow,11,10/24/14 14:05,10/24/14 14:05
227,http://techcrunch.com/2014/10/24/google-rolls-out-an-invite-system-for-its-new-email-app-inbox-by-gmail/?ncid=rss&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Techcrunch+%28TechCrunch%29&utm_content=FaceBook,Google Rolls Out An Invite System For Its New Email App Inbox By Gmail  TechCrunch,2,10/24/14 21:50,10/24/14 21:50
228,http://techcrunch.com/2014/10/24/terminal/?ncid=rss&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Techcrunch+%28TechCrunch%29&utm_content=FaceBook,Terminals Containers Pioneer A New Way Of Developing Apps From The Cloud  TechCrunch,2,10/24/14 23:25,10/24/14 23:25
229,http://techcrunch.com/2014/10/20/oneplus-impressive-299-smartphone-will-finally-go-on-sale-to-all-but-only-for-an-hour/?ncid=rss&cps=gravity,OnePlus Impressive 299 Smartphone Will Finally Go On Sale To All  But Only For An Hour  TechCrunch,2,10/24/14 23:25,10/24/14 23:25
230,http://stackoverflow.com/search?q=invalid+data,Posts containing invalid data - Stack Overflow,11,10/25/14 1:00,10/25/14 1:00
231,http://stackoverflow.com/search?q=invalid+data+numeric,Posts containing invalid data numeric - Stack Overflow,11,10/25/14 1:00,10/25/14 1:00
232,http://stackoverflow.com/questions/20058403/avoiding-invalid-data-statements-on-conversion-to-numeric,sas - Avoiding invalid data statements on conversion to numeric - Stack Overflow,11,10/25/14 1:00,10/25/14 1:00
233,http://stackoverflow.com/questions/17815490/importing-data-with-invalid-characters-in-numeric-columns,excel - Importing data with invalid characters in numeric columns - Stack Overflow,11,10/25/14 1:15,10/25/14 1:15
234,http://stackoverflow.com/questions/23341047/mapbox-markers-dynamic-markers-on-one-layer,javascript - Mapbox Markers - Dynamic markers on one layer - Stack Overflow,11,10/25/14 18:25,10/25/14 18:25
235,http://stackoverflow.com/questions/11095986/isnumeric-with-postgresql,regex - isnumeric with PostgreSQL - Stack Overflow,11,10/25/14 18:40,10/25/14 18:40
236,http://stackoverflow.com/questions/5484084/what-literal-characters-should-be-escaped-in-a-regex,php - What literal characters should be escaped in a regex - Stack Overflow,11,10/25/14 18:50,10/25/14 18:50
237,http://stackoverflow.com/questions/13809173/postgres-alter-table-to-convert-column-type-from-char-to-bigint,postgresql - Postgres Alter table to convert column type from char to bigint - Stack Overflow,11,10/25/14 19:05,10/25/14 19:05
238,http://techcrunch.com/2010/09/22/google-analytics-for-apis-apigee-launches-premium-products/,Google Analytics For APIs Apigee Launches Premium Products  TechCrunch,2,10/25/14 20:20,10/25/14 20:20
239,http://stackoverflow.com/questions/17333994/how-to-copy-one-column-of-a-table-into-another-tables-column-in-postgresql-comp,sql - How to copy one column of a table into another tables column in PostGreSQL comparing same ID - Stack Overflow,11,10/25/14 21:10,10/25/14 21:10
240,http://stackoverflow.com/questions/10518258/typecast-string-to-integer-postgres,postgresql - typecast string to integer - Postgres - Stack Overflow,11,10/25/14 21:15,10/25/14 21:15
241,http://developer.nytimes.com/docs,Times Developer Network - APIs,5,10/25/14 21:20,10/25/14 21:20
242,http://stackoverflow.com/questions/1523446/is-it-possible-to-get-a-history-of-queries-made-in-postgres,database - Is it possible to get a history of queries made in postgres - Stack Overflow,11,10/25/14 21:50,10/25/14 21:50
243,http://stackoverflow.com/questions/17924906/where-is-psql-client-history-kept-psql-history-non-existant,postgresql - Where is psql client history kept psqlhistory non-existant - Stack Overflow,11,10/25/14 21:50,10/25/14 21:50
244,http://stackoverflow.com/questions/19643232/formating-a-phone-number-in-the-postresql-query,sql - formating a phone number in the postresql query - Stack Overflow,11,10/25/14 22:15,10/25/14 22:15
245,http://stackoverflow.com/questions/6090732/delete-files-from-git-index-when-they-are-already-deleted-from-fs,filesystems - Delete files from git index when they are already deleted from fs - Stack Overflow,11,10/26/14 5:25,10/26/14 5:25
246,http://stackoverflow.com/questions/6004453/how-to-remove-multiple-deleted-files-in-git-repository,How to remove multiple deleted files in Git repository - Stack Overflow,11,10/26/14 5:30,10/26/14 5:30
247,http://stackoverflow.com/questions/15708916/use-rvmrc-or-ruby-version-file-to-set-a-project-gemset-with-rvm,Use rvmrc or ruby-version file to set a project gemset with RVM - Stack Overflow,11,10/26/14 14:40,10/26/14 14:40
248,http://stackoverflow.com/questions/7304576/how-do-i-set-up-the-database-yml-file-in-rails,ruby - How do I set up the databaseyml file in Rails - Stack Overflow,11,10/26/14 14:40,10/26/14 14:40
249,http://stackoverflow.com/questions/12688478/ruby-script-connect-to-mysql2-using-database-yml-without-rails,yaml - Ruby script connect to Mysql2 using databaseyml without Rails - Stack Overflow,11,10/26/14 14:40,10/26/14 14:40
250,http://stackoverflow.com/questions/4525482/in-sinatraruby-how-should-i-create-global-variables-which-are-assigned-values,In SinatraRuby how should I create global variables which are assigned values only once in the application lifetime - Stack Overflow,11,10/26/14 14:45,10/26/14 14:45
251,http://stackoverflow.com/questions/14409349/sinatra-config-ru-what-is-the-configure-block-for,ruby - sinatra configru what is the configure block for - Stack Overflow,11,10/26/14 14:45,10/26/14 14:45
252,http://techcrunch.com/2014/04/09/nycs-flatiron-school-raises-5-5-million-to-teach-people-to-code-for-a-living/?utm_campaign=fb&ncid=fbhttp://,NYCs Flatiron School Raises 55 Million To Teach People To Code For A Living  TechCrunch,2,10/26/14 14:50,10/26/14 14:50
253,http://stackoverflow.com/questions/1247125/how-to-get-sinatra-to-auto-reload-the-file-after-each-change,ruby - How to get Sinatra to auto-reload the file after each change - Stack Overflow,11,10/26/14 15:30,10/26/14 15:30
254,http://stackoverflow.com/questions/13113096/how-to-round-an-average-to-2-decimal-places-in-postgresql,ruby - How to round an average to 2 decimal places in PostgreSQL - Stack Overflow,11,10/26/14 15:50,10/26/14 15:50
255,http://stackoverflow.com/questions/10806024/how-can-i-give-sinatra-a-catchall-default-route,ruby - How can I give Sinatra a catchall default route - Stack Overflow,11,10/26/14 21:40,10/26/14 21:40
256,http://stackoverflow.com/questions/16096859/dynamic-hash-ruby-on-rails,Dynamic hash - Ruby on Rails - Stack Overflow,11,10/26/14 21:40,10/26/14 21:40
257,http://stackoverflow.com/questions/19781051/rendering-404-in-sinatra-if-file-not-found,ruby - Rendering 404 in sinatra if file not found - Stack Overflow,11,10/26/14 21:45,10/26/14 21:45
258,http://stackoverflow.com/questions/4589968/ruby-rails-how-to-check-if-a-var-is-an-integer,Ruby Rails - how to check if a var is an Integer - Stack Overflow,11,10/26/14 22:55,10/26/14 22:55
259,http://stackoverflow.com/questions/11466988/ruby-convert-string-to-integer-or-float,ruby convert string to integer or float - Stack Overflow,11,10/26/14 23:40,10/26/14 23:40
260,http://stackoverflow.com/questions/5064563/add-line-break-to-git-commit-m-from-command-line,bash - Add line break to git commit -m from command line - Stack Overflow,11,10/31/14 20:10,10/31/14 20:10
261,http://stackoverflow.com/questions/16951894/paging-results-with-sequel-on-sinatra,will paginate - paging results with SEQUEL on Sinatra - Stack Overflow,11,10/27/14 0:15,10/27/14 0:15
262,http://stackoverflow.com/questions/7109971/sinatra-access-control-allow-origin-for-sinatra-public-folder,html - Sinatra access-control-allow-origin for sinatra public folder - Stack Overflow,11,10/27/14 1:30,10/27/14 1:30
263,http://stackoverflow.com/questions/4351904/sinatra-options-http-verb,Sinatra OPTIONS HTTP Verb - Stack Overflow,11,10/27/14 1:40,10/27/14 1:40
264,http://stackoverflow.com/questions/1954633/accessing-files-in-the-same-directory-as-script,ruby - Accessing files in the same directory as script - Stack Overflow,11,10/27/14 13:50,10/27/14 13:50
265,http://stackoverflow.com/questions/5202008/ruby-on-rails-custom-migration-generator,gem - Ruby on Rails Custom Migration Generator - Stack Overflow,11,10/27/14 17:10,10/27/14 17:10
266,http://stackoverflow.com/questions/21717827/how-to-get-all-dates-in-sequence-for-a-group-by-query,sql - How to get all dates in sequence for a group by query - Stack Overflow,11,10/27/14 19:35,10/27/14 19:35
267,http://stackoverflow.com/users/2565593/steve-midgley,User Steve Midgley - Stack Overflow,11,10/27/14 19:35,10/27/14 19:35
268,http://stackoverflow.com/users/131874/clodoaldo-neto,User Clodoaldo Neto - Stack Overflow,11,10/27/14 19:35,10/27/14 19:35
269,http://stackoverflow.com/help/badges,Badges - Stack Overflow,11,10/27/14 19:35,10/27/14 19:35
270,http://stackoverflow.com/users/1144035/gordon-linoff,User Gordon Linoff - Stack Overflow,11,10/27/14 19:35,10/27/14 19:35
271,http://stackoverflow.com/users/1144035/gordon-linoff?tab=answers,User Gordon Linoff - Stack Overflow,11,10/27/14 19:35,10/27/14 19:35
272,http://www.nytimes.com/2014/10/26/fashion/the-etiquette-for-having-your-friends-befriend-each-other.html?smid=fb-nytimes&smtyp=cur&bicmp=AD&bicmlukp=WT.mc_id&bicmst=1409232722000&bicmet=1419773522000&_r=0,The Etiquette for Having Your Friends Befriend Each Other - NYTimescom,5,10/27/14 20:30,10/27/14 20:30
273,http://stackoverflow.com/questions/4980877/rails-error-couldnt-parse-yaml,rails error couldnt parse YAML - Stack Overflow,11,10/27/14 21:00,10/27/14 21:00
274,http://stackoverflow.com/questions/8859930/using-activerecord-migrations-for-a-non-rails-application-what-are-the-steps/9450343#9450343,java - Using activerecord migrations for a non-rails application what are the steps - Stack Overflow,11,10/27/14 21:10,10/27/14 21:10
275,http://stackoverflow.com/questions/9910795/utf8-postgresql-create-database-like-mysql-including-character-set-encoding-a,UTF8 Postgresql Create Database Like MySQL including character set encoding and lctype - Stack Overflow,11,10/27/14 21:10,10/27/14 21:10
276,http://stackoverflow.com/questions/1432384/error-when-trying-to-create-database-with-rails-rake-dbcreate,Error when trying to create database with Rails rake dbcreate - Stack Overflow,11,10/27/14 21:10,10/27/14 21:10
277,http://stackoverflow.com/questions/15071491/how-to-use-collate-option-with-rails3-migration,ruby on rails 3 - How to use collate option with rails3 migration - Stack Overflow,11,10/27/14 21:10,10/27/14 21:10
278,http://stackoverflow.com/questions/7907210/why-did-rails-active-record-migration-generate-collate-utf8-bin-on-varchar-colum,Why did Rails Active Record migration generate COLLATE utf8bin on varchar columns of mysql - Stack Overflow,11,10/27/14 21:10,10/27/14 21:10
279,http://stackoverflow.com/questions/23336755/activerecordadapternotspecified-database-configuration-does-not-specify-adapte,ruby - ActiveRecordAdapterNotSpecified database configuration does not specify adapter - Stack Overflow,11,10/27/14 21:55,10/27/14 21:55
280,http://stackoverflow.com/questions/825748/how-do-i-pass-command-line-arguments-to-a-rake-task,ruby - How do I pass command line arguments to a rake task - Stack Overflow,11,10/27/14 22:50,10/27/14 22:50
281,http://stackoverflow.com/questions/151014/best-way-to-get-result-count-before-limit-was-applied-in-php-postgresql,sql - Best way to get result count before LIMIT was applied in PHPPostgreSQL - Stack Overflow,11,10/28/14 1:25,10/28/14 1:25
282,http://stackoverflow.com/questions/21670747/what-user-will-ansible-run-my-commands-as,python - What user will Ansible run my commands as - Stack Overflow,11,10/28/14 18:05,10/28/14 18:05
283,http://stackoverflow.com/tags,Tags - Stack Overflow,11,10/28/14 22:55,10/28/14 22:55
284,http://stackoverflow.com/questions/tagged/javascript,Frequent javascript Questions - Stack Overflow,11,10/28/14 22:55,10/28/14 22:55
285,http://stackoverflow.com/questions/19292899/creating-a-new-user-and-password-with-ansible,bash - Creating a new user and password with Ansible - Stack Overflow,11,10/28/14 23:20,10/28/14 23:20
286,http://stackoverflow.com/questions/23945201/how-to-run-only-one-task-in-ansible-playbook,hadoop - How to run only one task in ansible playbook - Stack Overflow,11,10/28/14 23:30,10/28/14 23:30
287,http://stackoverflow.com/questions/10359437/sendmail-how-to-configure-sendmail-on-ubuntu,configuration - sendmail how to configure sendmail on ubuntu - Stack Overflow,11,10/29/14 4:10,10/29/14 4:10
288,http://stackoverflow.com/questions/22115936/install-bundler-gem-using-ansible,ruby - Install Bundler gem using Ansible - Stack Overflow,11,10/29/14 5:50,10/29/14 5:50
289,http://stackoverflow.com/questions/11058952/why-do-i-get-an-error-installing-the-json-gem-in-ubuntu,ruby on rails - Why do I get an error installing the JSON gem in Ubuntu - Stack Overflow,11,10/29/14 5:55,10/29/14 5:55
290,http://stackoverflow.com/questions/3116015/how-to-install-gem-pg-on-ubuntu,ruby on rails - How to install gem pg on Ubuntu - Stack Overflow,11,10/29/14 6:00,10/29/14 6:00
291,http://stackoverflow.com/questions/17409910/how-to-start-rails-server-in-production-mode-using-unicorn-and-config-file,How to start rails server in production mode using unicorn and config file - Stack Overflow,11,10/29/14 6:00,10/29/14 6:00
292,http://stackoverflow.com/questions/23133850/how-to-install-gems-for-rbenv-using-ansible,bundler - how to install gems for rbenv using Ansible - Stack Overflow,11,10/29/14 22:20,10/29/14 22:20
293,http://stackoverflow.com/questions/9764126/how-to-configure-postgresql-postgresql-conf-listen-addresses-for-multiple-ip-add,How to configure postgresql postgresqlconf listenaddresses for multiple ip addresses - Stack Overflow,11,10/30/14 2:45,10/30/14 2:45
294,http://stackoverflow.com/questions/1406025/no-pg-hba-conf-entry-for-host,perl - no pghbaconf entry for host - Stack Overflow,11,10/30/14 2:55,10/30/14 2:55
295,http://stackoverflow.com/questions/23375740/pgconnectionbad-fe-sendauth-no-password-supplied,ruby on rails - PGConnectionBad fesendauth no password supplied - Stack Overflow,11,10/30/14 3:05,10/30/14 3:05
296,http://stackoverflow.com/questions/22704025/rake-aborted-pgconnectionbad-fe-sendauth-no-password-supplied-tasks-top,ruby on rails - rake aborted PGConnectionBad fesendauth no password supplied Tasks TOP  dbmigrate See full trace by running task with --trace - Stack Overflow,11,10/30/14 3:05,10/30/14 3:05
297,http://stackoverflow.com/questions/11301650/how-to-escape-indicator-characters-i-e-or-in-yaml,delimiter - How to escape indicator characters ie  or -  in YAML - Stack Overflow,11,10/30/14 3:15,10/30/14 3:15
298,http://stackoverflow.com/questions/11011271/what-does-the-proxy-pass-option-in-the-nginx-config-do,django - What does the proxypass option in the NGINX config do - Stack Overflow,11,10/30/14 4:00,10/30/14 4:00
299,http://www.nytimes.com/2014/10/26/opinion/sunday/the-disheartening-gamergate-campaign.html?_r=0,The Disheartening GamerGate Campaign - NYTimescom,5,10/31/14 2:15,10/31/14 2:15
